WindDirection,Radius,Vector3D,TotalAreaBurned,TotalAreaBurnedWestOfTheRiver
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.001220703125,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.001708984375,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.00244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.001708984375,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00146484375,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.001708984375,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00146484375,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.0009765625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00146484375,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.000244140625,0
E,3,{-1 -1 -1},0.00048828125,0
E,3,{-1 -1 -1},0.000732421875,0
E,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.001220703125,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00146484375,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.001220703125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.001220703125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00146484375,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.0009765625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.001220703125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.001708984375,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.00146484375,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.001220703125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.00048828125,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000244140625,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000732421875,0
SE,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.00146484375,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00146484375,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.00146484375,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00146484375,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.001953125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00244140625,0
S,3,{-1 -1 -1},0.001953125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.004150390625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.003173828125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00146484375,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.002197265625,0
S,3,{-1 -1 -1},0.0009765625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.001220703125,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000732421875,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.000244140625,0
S,3,{-1 -1 -1},0.00048828125,0
S,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.00146484375,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.001708984375,0
SW,3,{-1 -1 -1},0.00439453125,0
SW,3,{-1 -1 -1},0.002197265625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.002197265625,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.004150390625,0
SW,3,{-1 -1 -1},0.00146484375,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.001708984375,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.005615234375,0
SW,3,{-1 -1 -1},0.004150390625,0
W,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.001220703125,0
SW,3,{-1 -1 -1},0.0048828125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.004638671875,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.00439453125,0
SW,3,{-1 -1 -1},0.001708984375,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.001220703125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.002197265625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.001708984375,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.006103515625,0
SW,3,{-1 -1 -1},0.001708984375,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.0048828125,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.002685546875,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.003173828125,0
SW,3,{-1 -1 -1},0.002197265625,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.001953125,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.00146484375,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.001708984375,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.000732421875,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.00048828125,0
SW,3,{-1 -1 -1},0.004150390625,0
SW,3,{-1 -1 -1},0.003173828125,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.0009765625,0
SW,3,{-1 -1 -1},0.000244140625,0
SW,3,{-1 -1 -1},0.002197265625,0
W,3,{-1 -1 -1},0.001953125,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.0009765625,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
NW,3,{38 17 31},0.00341796875,0.000732421875
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.002197265625,0
W,3,{-1 -1 -1},0.0009765625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.001953125,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00146484375,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.0009765625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.0009765625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.0009765625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.00244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.0009765625,0
W,3,{-1 -1 -1},0.00146484375,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000732421875,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.001708984375,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.001220703125,0
W,3,{-1 -1 -1},0.000244140625,0
W,3,{-1 -1 -1},0.00146484375,0
W,3,{-1 -1 -1},0.00048828125,0
W,3,{-1 -1 -1},0.0009765625,0
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{39 17 31},0.0146484375,0.0009765625
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.003173828125,0
NW,3,{-1 -1 -1},0.0029296875,0
NW,3,{41 18 31},0.00830078125,0.000244140625
NW,3,{-1 -1 -1},0.00537109375,0
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{47 16 31},0.005126953125,0.000244140625
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.012451171875,0
NW,3,{48 23 31},0.007568359375,0.000244140625
NW,3,{-1 -1 -1},0.001953125,0
NW,3,{-1 -1 -1},0.000732421875,0
NW,3,{47 17 31},0.00830078125,0.000244140625
NW,3,{33 21 31},0.017333984375,0.001953125
NW,3,{34 12 31},0.01220703125,0.002685546875
NW,3,{-1 -1 -1},0.006103515625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.009033203125,0
NW,3,{-1 -1 -1},0.00146484375,0
NW,3,{-1 -1 -1},0.00634765625,0
NW,3,{-1 -1 -1},0.0029296875,0
NW,3,{35 21 31},0.00732421875,0.00048828125
N,4,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.004150390625,0
NW,3,{-1 -1 -1},0.005859375,0
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{40 16 30},0.010009765625,0.0009765625
NW,3,{-1 -1 -1},0.00634765625,0
NW,3,{-1 -1 -1},0.01123046875,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.0009765625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00439453125,0
NW,3,{-1 -1 -1},0.0126953125,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{47 18 31},0.00390625,0.000244140625
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.0029296875,0
NW,3,{-1 -1 -1},0.0029296875,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{32 22 30},0.010498046875,0.001220703125
NW,3,{-1 -1 -1},0.004638671875,0
NW,3,{30 21 30},0.009765625,0.004150390625
NW,3,{37 19 30},0.014404296875,0.000732421875
NW,3,{49 19 30},0.01416015625,0.000244140625
NW,3,{-1 -1 -1},0.000732421875,0
NW,3,{-1 -1 -1},0.007080078125,0
NW,3,{39 20 31},0.0048828125,0.00048828125
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.002685546875,0
NW,3,{-1 -1 -1},0.000732421875,0
NW,3,{43 21 31},0.009765625,0.000244140625
NW,3,{44 17 31},0.007080078125,0.000244140625
NW,3,{25 18 31},0.0146484375,0.0009765625
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.000732421875,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00537109375,0
NW,3,{48 10 31},0.008544921875,0.000244140625
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00390625,0
NW,3,{36 21 31},0.005859375,0.000732421875
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{-1 -1 -1},0.00732421875,0
NW,3,{-1 -1 -1},0.005615234375,0
NW,3,{-1 -1 -1},0.000732421875,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00244140625,0
NW,3,{48 15 30},0.0048828125,0.000244140625
NW,3,{-1 -1 -1},0.000732421875,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{47 14 31},0.011962890625,0.00048828125
NW,3,{31 15 31},0.015625,0.0029296875
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.0009765625,0
NW,3,{-1 -1 -1},0.0029296875,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.00341796875,0
NW,3,{-1 -1 -1},0.001220703125,0
NW,3,{41 17 31},0.009765625,0.0009765625
NW,3,{-1 -1 -1},0.00048828125,0
NW,3,{-1 -1 -1},0.003662109375,0
NW,3,{-1 -1 -1},0.001220703125,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.004638671875,0
NW,3,{-1 -1 -1},0.0009765625,0
NW,3,{-1 -1 -1},0.000244140625,0
NW,3,{-1 -1 -1},0.002197265625,0
N,4,{-1 -1 -1},0.000244140625,0
N,4,{-1 -1 -1},0.000244140625,0
N,4,{-1 -1 -1},0.001220703125,0
N,4,{-1 -1 -1},0.000244140625,0
N,4,{-1 -1 -1},0.002197265625,0
N,4,{-1 -1 -1},0.001220703125,0
N,4,{-1 -1 -1},0.000732421875,0
N,4,{-1 -1 -1},0.00048828125,0
N,4,{-1 -1 -1},0.000732421875,0
N,4,{-1 -1 -1},0.00048828125,0
N,4,{-1 -1 -1},0.00146484375,0
N,4,{-1 -1 -1},0.00048828125,0
N,4,{-1 -1 -1},0.00048828125,0
N,4,{-1 -1 -1},0.000244140625,0
N,4,{-1 -1 -1},0.000244140625,0
